Date,All Weather Investing,NIFTY 100
19-04-2011,191.3,133
20-04-2011,192.28,135.37
21-04-2011,192.29,135.88
25-04-2011,193.87,135.75
26-04-2011,192.56,135.61
27-04-2011,193.07,135.02
28-04-2011,193.75,133.93
29-04-2011,193.07,132.96
02-05-2011,194.19,131.75
03-05-2011,192.59,128.66
04-05-2011,191.53,127.95
05-05-2011,190.33,126.21
06-05-2011,191.52,128.4
09-05-2011,191.24,128.52
10-05-2011,191.17,128.31
11-05-2011,191.69,128.89
12-05-2011,189.97,127.27
13-05-2011,191.85,128.64
16-05-2011,190.82,127.67
18-05-2011,190.36,125.86
19-05-2011,189.94,125.91
20-05-2011,190.66,127.15
23-05-2011,191.1,125.01
24-05-2011,191.48,125.35
25-05-2011,191.77,124.45
26-05-2011,191.9,125.75
27-05-2011,192.83,127.24
30-05-2011,193.29,127.36
31-05-2011,194.06,129.43
01-06-2011,193.52,130.14
02-06-2011,194.05,129.12
03-06-2011,193.25,128.33
06-06-2011,193.53,128.61
07-06-2011,193.87,129.23
08-06-2011,193.25,128.64
09-06-2011,193.33,128.48
10-06-2011,193.47,127.67
13-06-2011,192.97,127.64
14-06-2011,192.19,128.07
15-06-2011,191.47,126.84
16-06-2011,191.92,125.66
17-06-2011,191.87,124.93
20-06-2011,191.89,122.45
21-06-2011,192.07,122.75
22-06-2011,191.89,122.65
23-06-2011,191.7,123.49
24-06-2011,192.01,126.85
27-06-2011,191.71,128.3
28-06-2011,191.88,128.63
29-06-2011,192.09,129.74
30-06-2011,192.03,130.71
01-07-2011,191.35,130.43
04-07-2011,191.81,131.12
05-07-2011,191.8,130.73
06-07-2011,192.72,130.63
07-07-2011,194.29,132.88
08-07-2011,193.3,131.2
11-07-2011,193.77,130.19
12-07-2011,193.27,128.22
13-07-2011,194.49,129.61
14-07-2011,195.86,130.09
15-07-2011,195.15,129.73
18-07-2011,196.53,129.51
19-07-2011,196.94,130.41
20-07-2011,194.72,129.19
21-07-2011,194.64,128.48
22-07-2011,195.01,130.53
25-07-2011,197,131.54
26-07-2011,195.09,129.29
27-07-2011,195.61,128.76
28-07-2011,194.69,127.4
29-07-2011,194.6,126.89
01-08-2011,194.18,127.51
02-08-2011,194.31,126.18
03-08-2011,195.76,125.07
04-08-2011,195.18,123.58
05-08-2011,195.49,120.95
08-08-2011,196.19,118.92
09-08-2011,198.85,117.77
10-08-2011,199.26,119.87
11-08-2011,200.87,119.34
12-08-2011,199.81,117.9
16-08-2011,199.08,116.97
17-08-2011,199.71,117.23
18-08-2011,199.05,114.63
22-08-2011,202.22,113.81
23-08-2011,202.73,114.9
24-08-2011,201.24,113.57
25-08-2011,195.46,112.38
26-08-2011,196.5,110.18
29-08-2011,199.84,114.03
30-08-2011,199.12,115.83
02-09-2011,202.77,116.82
05-09-2011,204.69,116.45
06-09-2011,204.49,117.36
07-09-2011,203.04,118.88
08-09-2011,202.99,119.44
09-09-2011,204.64,117.36
12-09-2011,202.98,114.7
13-09-2011,202.67,114.56
14-09-2011,203.83,116.06
15-09-2011,203.68,117.57
16-09-2011,202.07,117.78
19-09-2011,203.83,116.66
20-09-2011,204.66,118.95
21-09-2011,205.68,119
22-09-2011,202.78,114.29
23-09-2011,201.13,113.07
26-09-2011,195.19,112.16
27-09-2011,198.9,115.15
28-09-2011,197.14,114.56
29-09-2011,195.85,115.96
30-09-2011,196.12,114.39
03-10-2011,196.28,112.18
04-10-2011,195.07,110.34
05-10-2011,193.05,109.81
07-10-2011,195.84,112.74
10-10-2011,197.45,114.72
11-10-2011,196.49,114.76
12-10-2011,198.18,117.5
13-10-2011,198.13,117.13
14-10-2011,198.46,118.18
17-10-2011,199.34,117.93
18-10-2011,197.56,116.13
19-10-2011,198.23,118.27
20-10-2011,197.3,117.19
21-10-2011,196.87,116.18
24-10-2011,198.12,117.08
25-10-2011,198.49,118.96
28-10-2011,201.23,122.8
31-10-2011,200.43,122.23
01-11-2011,200.22,120.8
02-11-2011,200.96,120.83
03-11-2011,201.41,121.11
04-11-2011,202.19,121.66
08-11-2011,203.33,121.69
09-11-2011,202.56,120.09
11-11-2011,201.83,118.85
14-11-2011,201.89,118.32
15-11-2011,200.6,116.21
16-11-2011,200.37,115.38
17-11-2011,199.13,113.25
18-11-2011,198.26,112.61
21-11-2011,197.24,109.79
22-11-2011,197.17,110.49
23-11-2011,196.24,108.09
24-11-2011,197.12,109.31
25-11-2011,196.59,108.46
28-11-2011,198.13,111.54
29-11-2011,197.83,110.41
30-11-2011,197.57,110.84
01-12-2011,199.19,113.03
02-12-2011,200.48,115.68
05-12-2011,200.14,115.5
07-12-2011,199.94,115.92
08-12-2011,199.13,113.31
09-12-2011,198.9,111.62
12-12-2011,196.85,109.28
13-12-2011,196.95,109.94
14-12-2011,196.49,109.08
15-12-2011,194.91,108.73
16-12-2011,193.36,106.57
19-12-2011,192.88,105.48
20-12-2011,191.8,103.76
21-12-2011,193.54,106.93
22-12-2011,193.31,107.9
23-12-2011,193.19,107.37
26-12-2011,193.89,108.74
27-12-2011,193.07,108.04
28-12-2011,192.48,107.02
29-12-2011,191.19,105.81
30-12-2011,191.55,105.38
02-01-2012,191.81,105.58
03-01-2012,194.28,108.55
04-01-2012,194.92,108.29
05-01-2012,195.08,108.34
06-01-2012,195.4,108.33
09-01-2012,194.74,108.23
10-01-2012,196.09,110.72
11-01-2012,196.66,111.13
12-01-2012,196.91,110.71
13-01-2012,197.35,111.52
16-01-2012,197.58,111.74
17-01-2012,198.73,113.79
18-01-2012,197.77,113.43
19-01-2012,198.81,114.93
20-01-2012,199.06,115.65
23-01-2012,199.47,115.59
24-01-2012,200.47,117.55
25-01-2012,200.84,118.41
27-01-2012,203.23,119.43
30-01-2012,203.36,116.73
31-01-2012,204.91,119.32
01-02-2012,205.35,120.23
02-02-2012,205.69,121.04
03-02-2012,206.16,122.2
06-02-2012,205.66,123.27
07-02-2012,205.13,122.49
08-02-2012,207.01,123.37
09-02-2012,207.62,124.43
10-02-2012,207.2,123.89
13-02-2012,206.98,124.09
14-02-2012,207.46,124.73
15-02-2012,209.6,127.43
16-02-2012,209.92,127.42
17-02-2012,210.47,128.32
21-02-2012,211.34,129.25
22-02-2012,209.92,126.41
23-02-2012,210,125.96
24-02-2012,209.61,124.76
27-02-2012,207.39,121.33
28-02-2012,209.37,123.84
29-02-2012,210.31,124.11
01-03-2012,207.04,123.09
02-03-2012,207.4,123.49
05-03-2012,206.14,121.69
06-03-2012,205.65,120.43
07-03-2012,205.12,120.28
09-03-2012,206.73,122.97
12-03-2012,207.35,123.67
13-03-2012,208.01,125.2
14-03-2012,207.29,126.07
15-03-2012,205.94,124.06
16-03-2012,205.67,122.59
19-03-2012,205.17,121.13
20-03-2012,205.25,121.64
21-03-2012,207.29,123.8
22-03-2012,205.58,120.61
23-03-2012,207.35,121.77
26-03-2012,206.37,119.66
27-03-2012,206.85,120.93
28-03-2012,205.98,119.78
29-03-2012,206.26,119.59
30-03-2012,207.9,122.39
02-04-2012,208.37,122.98
03-04-2012,209.57,124.03
04-04-2012,207.83,123.3
09-04-2012,207.63,121.26
10-04-2012,208.29,121.46
11-04-2012,208.23,121
12-04-2012,208.63,122.09
13-04-2012,208.75,120.62
16-04-2012,208.85,121.1
17-04-2012,209.65,122.49
18-04-2012,208.92,122.66
19-04-2012,209.34,123.24
20-04-2012,209.47,122.32
23-04-2012,209.25,120.25
24-04-2012,209.95,120.59
25-04-2012,208.51,120.14
26-04-2012,209.54,119.76
27-04-2012,209.79,119.71
30-04-2012,210.63,121.06
02-05-2012,210.32,120.86
03-05-2012,210.12,119.63
04-05-2012,209.16,117.4
07-05-2012,208.97,118.14
08-05-2012,207.73,115.59
09-05-2012,205.63,114.83
10-05-2012,205.48,114.68
11-05-2012,204.86,113.8
14-05-2012,203.02,113.31
15-05-2012,203.59,114.06
16-05-2012,202.02,112.11
17-05-2012,203.23,112.35
18-05-2012,205.44,112.73
21-05-2012,206.17,113.16
22-05-2012,205.76,112.1
23-05-2012,204.99,111.48
24-05-2012,206.24,113.29
25-05-2012,205.65,113.37
28-05-2012,207.13,114.88
29-05-2012,208.01,114.94
30-05-2012,206.62,113.94
31-05-2012,207.06,113.53
01-06-2012,205.61,111.69
04-06-2012,207.26,111.73
05-06-2012,208.53,112.05
06-06-2012,210.82,115.03
07-06-2012,208.95,116.21
08-06-2012,208.25,116.65
11-06-2012,209.61,116.25
12-06-2012,210.07,117.62
13-06-2012,211.18,117.76
14-06-2012,210.67,116.21
15-06-2012,211.11,118.01
18-06-2012,210.64,116.29
19-06-2012,211.74,117.11
20-06-2012,211.04,117.61
21-06-2012,211.71,118.66
22-06-2012,211.23,118.25
25-06-2012,211.05,117.58
26-06-2012,211.46,117.84
27-06-2012,211.25,118.32
28-06-2012,211.28,118.5
29-06-2012,211.43,121.43
02-07-2012,212.37,121.53
03-07-2012,211.94,121.94
04-07-2012,212.3,122.31
05-07-2012,213.62,122.91
06-07-2012,212.53,122.59
09-07-2012,211.91,121.57
10-07-2012,212.61,123.12
11-07-2012,211.08,122.29
12-07-2012,210.69,120.8
13-07-2012,210.48,120.57
16-07-2012,210.77,119.94
17-07-2012,210.12,119.76
18-07-2012,210.29,120.21
19-07-2012,211.16,120.77
20-07-2012,210.99,120.03
23-07-2012,209.97,118.07
24-07-2012,210.4,118.37
25-07-2012,211.05,117.89
26-07-2012,210.21,116.3
27-07-2012,210.35,117.36
30-07-2012,212.01,119.66
31-07-2012,212.65,120.32
01-08-2012,212.27,120.64
02-08-2012,212.38,120.49
03-08-2012,211.98,120.18
06-08-2012,212.48,121.59
07-08-2012,212.94,122.73
08-08-2012,212.31,122.65
09-08-2012,212.39,122.29
10-08-2012,213.2,122.2
13-08-2012,214.14,122.96
14-08-2012,214.23,123.65
16-08-2012,214.15,123.26
17-08-2012,214.46,123.3
21-08-2012,214.82,124.42
22-08-2012,215.03,124.17
23-08-2012,215.6,124.15
24-08-2012,215.9,123.54
27-08-2012,216.29,122.64
28-08-2012,216.64,122.18
29-08-2012,214.72,121.2
30-08-2012,215.43,121.77
31-08-2012,215.07,120.65
03-09-2012,216.48,120.53
04-09-2012,216.89,121.11
05-09-2012,217.68,120.05
06-09-2012,218.26,120.38
07-09-2012,217.81,122.59
10-09-2012,220.15,123.17
11-09-2012,220.52,123.71
12-09-2012,221.32,124.52
13-09-2012,221.38,124.52
14-09-2012,222.45,127.47
17-09-2012,222.2,128.38
18-09-2012,222.45,128.43
20-09-2012,222.36,127.51
21-09-2012,223.38,130.52
24-09-2012,223.07,130.22
25-09-2012,223.34,130.41
26-09-2012,223.52,130.21
27-09-2012,222.73,130.09
28-09-2012,223.89,131.42
01-10-2012,224.47,131.85
03-10-2012,225.8,132.22
04-10-2012,225.86,133.49
05-10-2012,224.73,132.59
08-10-2012,223.69,131.04
09-10-2012,224.49,131.72
10-10-2012,224,130.48
11-10-2012,225.53,131.8
12-10-2012,225.19,131.17
15-10-2012,224.35,131.31
16-10-2012,222.84,130.36
17-10-2012,223.76,130.62
18-10-2012,224.35,131.95
19-10-2012,224.13,131.16
22-10-2012,224.16,131.83
23-10-2012,223.63,131.25
25-10-2012,223.17,131.52
26-10-2012,223.17,130.47
29-10-2012,222.49,130.37
30-10-2012,221.76,128.89
31-10-2012,221.87,129.53
01-11-2012,223.4,130.19
02-11-2012,223.62,131.38
05-11-2012,223.04,131.48
06-11-2012,223.96,131.93
07-11-2012,225.8,132.86
08-11-2012,225.8,132.46
09-11-2012,225.95,131.28
12-11-2012,226.79,131.55
13-11-2012,226.79,131.23
15-11-2012,225.88,130.55
16-11-2012,225.56,129.21
19-11-2012,224.67,128.96
20-11-2012,224.98,128.88
21-11-2012,225.2,129.82
22-11-2012,225.66,130.21
23-11-2012,226.38,130.27
26-11-2012,228.87,130.73
27-11-2012,230.22,132.85
29-11-2012,229.61,134.97
30-11-2012,229.8,136.18
03-12-2012,230.88,136.17
04-12-2012,230.36,136.63
05-12-2012,230.37,136.89
06-12-2012,230.26,137.66
07-12-2012,231.08,137.09
10-12-2012,230.79,137.2
11-12-2012,230.26,136.9
12-12-2012,230.8,136.7
13-12-2012,229.24,135.79
14-12-2012,229.89,136.5
17-12-2012,230.09,136.19
18-12-2012,231.99,137.24
19-12-2012,231.41,138.04
20-12-2012,231.4,137.8
21-12-2012,229.82,136.16
24-12-2012,230.01,136.35
26-12-2012,230.69,137.45
27-12-2012,230.6,136.67
28-12-2012,231.11,137.59
31-12-2012,231.42,137.63
01-01-2013,232.6,138.79
02-01-2013,233.1,139.76
03-01-2013,233.9,140.2
04-01-2013,233.04,140.31
07-01-2013,233.24,139.79
08-01-2013,232.82,140.04
09-01-2013,232.83,139.4
10-01-2013,232.41,139.31
11-01-2013,232.07,138.69
14-01-2013,233.01,140.44
15-01-2013,233.77,141.14
16-01-2013,233.49,139.77
17-01-2013,233.14,140.53
18-01-2013,233.09,140.94
21-01-2013,233.3,141.34
22-01-2013,233.38,140.45
23-01-2013,233.16,140.47
24-01-2013,231.93,139.42
25-01-2013,232.57,140.84
28-01-2013,232.84,140.87
29-01-2013,232.09,140.22
30-01-2013,231.97,140.31
31-01-2013,231.89,140.06
01-02-2013,232.12,139.42
04-02-2013,231.35,139.09
05-02-2013,231.45,138.39
06-02-2013,231.11,138.53
07-02-2013,231.14,137.97
08-02-2013,230.45,137.13
11-02-2013,230.47,137.01
12-02-2013,230.37,137.55
13-02-2013,231.06,137.61
14-02-2013,229.91,136.61
15-02-2013,229.33,136.47
18-02-2013,229.11,136.77
19-02-2013,229.53,137.78
20-02-2013,229.66,137.81
21-02-2013,229.66,135.59
22-02-2013,227.44,135.62
25-02-2013,227.47,135.6
26-02-2013,226.45,133.51
27-02-2013,227.73,134.44
28-02-2013,226.1,131.92
01-03-2013,225.85,132.63
04-03-2013,225.96,132.04
05-03-2013,226.69,134.01
06-03-2013,227.16,134.79
07-03-2013,227.59,135.75
08-03-2013,227.9,137.59
11-03-2013,228.1,137.55
12-03-2013,227.53,136.81
13-03-2013,226.43,135.26
14-03-2013,226.72,136.58
15-03-2013,226.93,135.77
18-03-2013,226.7,135.03
19-03-2013,225.36,132.86
20-03-2013,224.87,131.46
21-03-2013,224.04,130.62
22-03-2013,224.29,130.46
25-03-2013,223.48,130
26-03-2013,223.52,130.19
28-03-2013,224.65,131.31
01-04-2013,225.35,131.92
02-04-2013,225.36,133.06
03-04-2013,223.64,131.35
04-04-2013,221.76,129.1
05-04-2013,221.87,128.66
08-04-2013,223.08,128.53
09-04-2013,222.67,127.43
10-04-2013,223.46,128.86
11-04-2013,222.44,129.61
12-04-2013,221.7,128.44
15-04-2013,214.26,129.18
16-04-2013,214.36,131.83
17-04-2013,214.09,131.89
18-04-2013,214.97,134.01
22-04-2013,217.48,135.32
23-04-2013,217.35,135.28
25-04-2013,219.26,136.99
26-04-2013,219.82,136.03
29-04-2013,220.72,136.9
30-04-2013,220.43,137.6
02-05-2013,220.82,139.27
03-05-2013,222.13,138.13
06-05-2013,222.35,138.8
07-05-2013,222.65,140.45
08-05-2013,222.46,140.91
09-05-2013,223.27,140.46
10-05-2013,223.33,141.51
13-05-2013,222.77,139.01
14-05-2013,221.85,139.37
15-05-2013,223.15,142.75
16-05-2013,221.78,143.36
17-05-2013,222.33,143.86
20-05-2013,220.01,143.02
21-05-2013,220.84,142.03
22-05-2013,220.84,141.53
23-05-2013,218.75,138.65
24-05-2013,219.83,139.14
27-05-2013,221.3,141.36
28-05-2013,221.13,141.94
29-05-2013,221.37,141.69
30-05-2013,223.18,142.05
31-05-2013,223.03,139.16
03-06-2013,222.31,138.34
04-06-2013,222.79,138.09
05-06-2013,222.67,138.21
06-06-2013,223.77,138.08
07-06-2013,224.03,137.03
10-06-2013,222.94,136.7
11-06-2013,221.76,134.55
12-06-2013,220.98,133.69
13-06-2013,220.97,132.17
14-06-2013,221.18,134.62
17-06-2013,222.7,135.68
18-06-2013,223.47,135.05
19-06-2013,223,135.37
20-06-2013,218.95,131.55
21-06-2013,217.83,131.54
24-06-2013,216.77,129.55
25-06-2013,216.91,129.89
26-06-2013,213.9,129.45
27-06-2013,214.83,131.43
28-06-2013,213.69,135.01
01-07-2013,216.31,136.72
02-07-2013,216.8,135.76
03-07-2013,215.93,133.72
04-07-2013,216.79,135.13
05-07-2013,217.02,135.75
08-07-2013,216.72,134.65
09-07-2013,217.23,135.85
10-07-2013,217.21,134.92
11-07-2013,219.11,137.41
12-07-2013,219.26,138.98
15-07-2013,219.94,139.59
16-07-2013,218.72,137.83
17-07-2013,218.71,138.04
18-07-2013,219.92,139.64
19-07-2013,219.96,139.32
22-07-2013,221.3,139.32
23-07-2013,221.9,140.34
24-07-2013,219.86,138.23
25-07-2013,218.56,136.44
26-07-2013,219.12,135.84
29-07-2013,219.42,134.52
30-07-2013,218.9,132.6
31-07-2013,219.62,132.36
01-08-2013,217.83,131.77
02-08-2013,216.18,130.53
05-08-2013,217.13,130.82
06-08-2013,216.7,127.54
07-08-2013,216.02,127.35
08-08-2013,217.54,128.4
12-08-2013,219.32,129.55
13-08-2013,221.51,131.65
14-08-2013,221.55,132.64
16-08-2013,222.13,127.25
19-08-2013,221.91,124.96
20-08-2013,221.3,124.51
21-08-2013,220.82,122.31
22-08-2013,221.06,124.59
23-08-2013,221.33,126.09
26-08-2013,222.73,126.28
27-08-2013,222.02,121.98
28-08-2013,222.41,121.7
29-08-2013,223,124.47
30-08-2013,221.23,125.88
02-09-2013,222.77,127.71
03-09-2013,222.64,123.04
04-09-2013,223.32,125.4
05-09-2013,223.16,128.64
06-09-2013,222.23,130.47
10-09-2013,223.5,135.23
11-09-2013,223.46,135.79
12-09-2013,223.26,134.29
13-09-2013,222.19,134.36
16-09-2013,221.72,134.14
17-09-2013,222.48,134.26
18-09-2013,222.06,135.34
19-09-2013,226.38,140.28
20-09-2013,225.36,138.12
23-09-2013,223.71,135.46
24-09-2013,223.67,135.53
25-09-2013,223.93,135.25
26-09-2013,224.03,135.42
27-09-2013,224.24,134.5
30-09-2013,224.65,132.31
01-10-2013,224.49,133.34
03-10-2013,225.23,136.23
04-10-2013,225.13,136.26
07-10-2013,225.58,136.36
08-10-2013,228.2,136.78
09-10-2013,228.23,138.56
10-10-2013,228.28,138.98
11-10-2013,228.35,140.49
14-10-2013,229.28,140.86
15-10-2013,228,140.2
17-10-2013,229.11,139.25
18-10-2013,230.89,142.38
21-10-2013,232.4,143.02
22-10-2013,232.8,143.06
23-10-2013,233.85,142.57
24-10-2013,233.19,142.24
25-10-2013,233.37,141.67
28-10-2013,233.15,140.56
29-10-2013,232.66,143.26
30-10-2013,232.94,143.99
31-10-2013,232.47,145.14
01-11-2013,233.35,145.45
05-11-2013,232.7,144.42
06-11-2013,232.47,143.58
07-11-2013,231.51,142.68
08-11-2013,231.17,141.81
11-11-2013,230.77,140.43
12-11-2013,230.9,139.14
13-11-2013,229.98,138.48
14-11-2013,231.52,140.19
18-11-2013,233.4,143.15
19-11-2013,232.94,143.42
20-11-2013,231.97,141.62
21-11-2013,230.14,138.82
22-11-2013,230.41,138.81
25-11-2013,230.7,141.48
26-11-2013,231.09,140.31
27-11-2013,230.47,140.27
28-11-2013,230.72,141.08
29-11-2013,232.59,143.01
02-12-2013,233,143.98
03-12-2013,232.8,143.59
04-12-2013,232.28,142.64
05-12-2013,233.71,144.36
06-12-2013,233.57,144.78
09-12-2013,233.66,147.06
10-12-2013,233.66,146.3
11-12-2013,233.5,145.67
12-12-2013,232.09,144.1
13-12-2013,231.22,142.49
16-12-2013,231.29,142.44
17-12-2013,230.67,142.19
18-12-2013,231.81,144.04
19-12-2013,230.83,143.05
20-12-2013,232.3,145.49
23-12-2013,232.46,145.81
24-12-2013,232.37,145.53
26-12-2013,232.94,145.79
27-12-2013,232.7,146.66
30-12-2013,232.01,146.18
31-12-2013,232.33,146.52
01-01-2014,232.62,146.57
02-01-2014,232.86,144.52
03-01-2014,232.37,144.44
06-01-2014,232.75,144.09
07-01-2014,232.08,143.29
08-01-2014,231.57,143.59
09-01-2014,231.66,143.28
10-01-2014,231.93,143.28
13-01-2014,233.3,145.25
14-01-2014,232.99,144.65
15-01-2014,233.32,146.29
16-01-2014,232.99,146.03
17-01-2014,231.11,144.64
20-01-2014,232.69,145.71
21-01-2014,232.33,145.92
22-01-2014,232.76,146.46
23-01-2014,232.84,146.54
24-01-2014,232.32,144.62
27-01-2014,230.4,141.42
28-01-2014,229.97,141.2
29-01-2014,231.27,141.2
30-01-2014,229.2,139.88
31-01-2014,229.2,140.65
03-02-2014,228.54,138.71
04-02-2014,228.36,138.78
05-02-2014,228.71,139.32
06-02-2014,229.07,139.67
07-02-2014,229.77,140.24
10-02-2014,229.71,139.93
11-02-2014,230.21,140.12
12-02-2014,230.3,140.5
13-02-2014,228.78,138.57
14-02-2014,229.62,139.53
17-02-2014,231.14,140.03
18-02-2014,232.3,141.28
19-02-2014,233.05,141.87
20-02-2014,232.26,140.61
21-02-2014,232.83,142.02
24-02-2014,232.77,142.61
25-02-2014,233.27,142.92
26-02-2014,233.51,143.66
28-02-2014,233.88,144.66
03-03-2014,234.12,143.55
04-03-2014,234.86,145.26
05-03-2014,235.44,145.98
06-03-2014,235.81,147.66
07-03-2014,236.97,150.35
10-03-2014,236.52,150.68
11-03-2014,235.55,149.99
12-03-2014,236.48,150.1
13-03-2014,235.98,149.49
14-03-2014,236.04,149.75
18-03-2014,235.85,150.33
19-03-2014,235.92,150.58
20-03-2014,234.21,149.6
21-03-2014,234.43,149.93
24-03-2014,235.08,151.9
25-03-2014,234,152.13
26-03-2014,234.37,152.38
27-03-2014,234.19,153.3
28-03-2014,234.97,154.83
31-03-2014,236.63,155.27
01-04-2014,236.13,155.53
02-04-2014,235.98,156.43
03-04-2014,236.04,155.93
04-04-2014,236.3,155.1
07-04-2014,236.15,155.13
09-04-2014,237.84,157.5
10-04-2014,239.52,157.77
11-04-2014,239.09,157.27
15-04-2014,239.1,156.02
16-04-2014,238.63,154.7
17-04-2014,239.13,157.07
21-04-2014,240.21,158.07
22-04-2014,241.03,158.07
23-04-2014,241.69,158.57
25-04-2014,241.78,157.5
28-04-2014,241.86,157.1
29-04-2014,241.08,155.97
30-04-2014,240.08,155.31
02-05-2014,240.3,155.39
05-05-2014,240.84,155.47
06-05-2014,240.78,155.84
07-05-2014,240.73,154.44
08-05-2014,239.86,154.55
09-05-2014,241.57,159.01
12-05-2014,242.13,162.37
13-05-2014,243.04,164.74
14-05-2014,243.61,165.16
15-05-2014,244.02,165.32
16-05-2014,244.09,167.47
19-05-2014,245.73,169.66
20-05-2014,245.77,169.96
21-05-2014,245.36,169.51
22-05-2014,243.91,170.39
23-05-2014,244.83,172.64
26-05-2014,243.92,172.02
27-05-2014,242.72,170.87
28-05-2014,242.38,171.23
29-05-2014,241,169.06
30-05-2014,240.7,169.02
02-06-2014,242.31,172.08
03-06-2014,242.9,173.37
04-06-2014,243.15,173.31
05-06-2014,244.4,175.12
06-06-2014,244.82,177.81
09-06-2014,245.89,179.41
10-06-2014,245.98,179.32
11-06-2014,245.66,178.36
12-06-2014,245.16,178.79
13-06-2014,244.74,175.92
16-06-2014,245.85,175.8
17-06-2014,246.03,178.13
18-06-2014,245.58,176.47
19-06-2014,245.67,175.93
20-06-2014,246.87,175.27
23-06-2014,246.76,175.01
24-06-2014,247.88,177.07
25-06-2014,247.27,176.84
26-06-2014,247.38,175.2
27-06-2014,247.27,175.62
30-06-2014,248.71,178.19
01-07-2014,249.87,178.86
02-07-2014,250.41,181.21
03-07-2014,249.78,180.91
04-07-2014,250.52,181.71
07-07-2014,249.49,182.42
08-07-2014,247.53,178.03
09-07-2014,246.46,176.94
10-07-2014,249.02,176.76
11-07-2014,246.51,173.83
14-07-2014,246.62,173.89
15-07-2014,247.38,175.91
16-07-2014,247.94,178.12
17-07-2014,248.93,178.73
18-07-2014,248.89,179.08
21-07-2014,249.3,179.48
22-07-2014,249.32,181.27
23-07-2014,249,181.72
24-07-2014,248.66,182.45
25-07-2014,246.85,181.27
28-07-2014,247.89,180.43
30-07-2014,247.98,181.5
31-07-2014,247.91,180.06
01-08-2014,247.45,177.52
04-08-2014,248.79,179.46
05-08-2014,248.92,180.83
06-08-2014,248.88,179.21
07-08-2014,249.65,178.7
08-08-2014,250.93,176.62
11-08-2014,249.52,178.01
12-08-2014,250.76,180.23
13-08-2014,250.18,180.26
14-08-2014,250.81,181.58
18-08-2014,251.83,183.65
19-08-2014,251.13,184.41
20-08-2014,251.55,184.03
21-08-2014,250.64,184.53
22-08-2014,251.23,185.02
25-08-2014,249.91,184.57
26-08-2014,250.93,184.52
27-08-2014,250.21,185.19
28-08-2014,251.37,185.48
01-09-2014,252.18,187.54
02-09-2014,253.13,188.84
03-09-2014,252.55,189.67
04-09-2014,251.59,189.26
05-09-2014,251.85,189.09
08-09-2014,252.68,191.17
09-09-2014,252.52,190.89
10-09-2014,252.38,189.43
11-09-2014,251.83,189.4
12-09-2014,251.64,189.86
15-09-2014,250.9,188.5
16-09-2014,248.73,185.46
17-09-2014,248.83,186.49
18-09-2014,250.35,189.84
19-09-2014,250.54,189.77
22-09-2014,250.41,190.26
23-09-2014,249.59,187.11
24-09-2014,248.66,186.69
25-09-2014,247,184.42
26-09-2014,247.93,185.99
29-09-2014,248.62,185.95
30-09-2014,248.11,186.07
01-10-2014,248.11,185.57
07-10-2014,246.62,183.33
08-10-2014,247.63,183.13
09-10-2014,248.53,185.99
10-10-2014,247.35,183.49
13-10-2014,248.16,184.11
14-10-2014,248.09,183.79
16-10-2014,248.24,180.72
17-10-2014,247.71,181.7
20-10-2014,248.57,184.11
21-10-2014,249.42,185.29
22-10-2014,250.37,186.95
23-10-2014,250.61,187.46
27-10-2014,249.37,186.86
28-10-2014,249.68,187.66
29-10-2014,250.08,189.06
30-10-2014,250.21,190.83
31-10-2014,250.88,194.34
03-11-2014,251.07,194.55
05-11-2014,250.25,194.75
07-11-2014,249.82,194.92
10-11-2014,250.62,195.12
11-11-2014,250.15,195.66
12-11-2014,250.95,196.39
13-11-2014,251.12,195.78
14-11-2014,251.2,196.57
17-11-2014,252.99,197.61
18-11-2014,253.63,197.83
19-11-2014,252.89,196.72
20-11-2014,252.78,197.22
21-11-2014,253.14,198.72
24-11-2014,253.73,199.87
25-11-2014,253.38,198.08
26-11-2014,254.33,198.31
27-11-2014,254.23,198.84
28-11-2014,254.54,201.01
01-12-2014,252.65,200.36
02-12-2014,253.99,199.91
03-12-2014,254.97,200.59
04-12-2014,255.25,201.2
05-12-2014,254.83,200.46
08-12-2014,253.48,198.13
09-12-2014,252.65,195.68
10-12-2014,254.88,196.3
11-12-2014,253.67,194.8
12-12-2014,253.44,193.06
15-12-2014,253.03,192.85
16-12-2014,251.48,189.02
17-12-2014,251.13,188.19
18-12-2014,252.37,191.72
19-12-2014,252.68,193.09
22-12-2014,254.19,195.33
23-12-2014,252.47,193.95
24-12-2014,252.12,192.05
26-12-2014,252.58,192.73
29-12-2014,253.43,193.88
30-12-2014,253.14,194.2
31-12-2014,253.88,195.13
01-01-2015,254.09,195.25
02-01-2015,254.79,197.7
05-01-2015,255.3,197.31
06-01-2015,254.07,191.44
07-01-2015,253.5,190.93
08-01-2015,253.65,194.15
09-01-2015,253.31,195.09
12-01-2015,254.72,195.99
13-01-2015,255.34,195.48
14-01-2015,254.65,195.03
15-01-2015,256.65,199.73
16-01-2015,258.57,200.34
19-01-2015,259.33,201.2
20-01-2015,261.24,204.13
21-01-2015,261.94,204.88
22-01-2015,261.47,205.58
23-01-2015,262.71,207.39
27-01-2015,262.49,209.03
28-01-2015,263.34,209.32
29-01-2015,263,210.05
30-01-2015,263.4,207
02-02-2015,262.92,207.08
03-02-2015,262.43,205.75
04-02-2015,261.17,205.09
